group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
xcryptography_1.7.2_tar-gz,pypi,,xcryptography,1.7.2,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
lanydata_0.1.7_tar-gz,pypi,,lanydata,0.1.7,tar-gz,13,25.48339844,NaN,NaN,benign
tsa-lth_0.0.4_py3-none-any-whl,pypi,,tsa-lth,0.0.4,py3-none-any-whl,9,83.0703125,NaN,NaN,benign
tsa-lth_0.0.4_tar-gz,pypi,,tsa-lth,0.0.4,tar-gz,14,86.86132813,NaN,NaN,benign
xcryptography_3.3.2_tar-gz,pypi,,xcryptography,3.3.2,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
uniprot_redis_1.3.1_py3-none-any-whl,pypi,,uniprot_redis,1.3.1,py3-none-any-whl,8,12.83007813,NaN,NaN,benign
uniprot_redis_1.3.1_tar-gz,pypi,,uniprot_redis,1.3.1,tar-gz,9,20.25878906,NaN,NaN,benign
my-task-manager_1.2_tar-gz,pypi,,my-task-manager,1.2,tar-gz,20,41.54492188,NaN,NaN,benign
xcryptography_3.1_tar-gz,pypi,,xcryptography,3.1,tar-gz,8,3.162109375,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
monistode-binutils_0.1.1_py3-none-any-whl,pypi,,monistode-binutils,0.1.1,py3-none-any-whl,4,3.16015625,NaN,NaN,benign
monistode-binutils_0.1.1_tar-gz,pypi,,monistode-binutils,0.1.1,tar-gz,4,5.5234375,NaN,NaN,benign
openbb-biztoc_0.1.0a4_py3-none-any-whl,pypi,,openbb-biztoc,0.1.0a4,py3-none-any-whl,9,10.05566406,NaN,NaN,benign
xcryptography_3.2.1_tar-gz,pypi,,xcryptography,3.2.1,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
openbb-biztoc_0.1.0a4_tar-gz,pypi,,openbb-biztoc,0.1.0a4,tar-gz,8,9.814453125,NaN,NaN,benign
adrmdr_0.0.2_py3-none-any-whl,pypi,,adrmdr,0.0.2,py3-none-any-whl,9,497.828125,NaN,NaN,benign
appshot_0.1_py3-none-any-whl,pypi,,appshot,0.1,py3-none-any-whl,5,6.168945313,NaN,NaN,benign
xcryptography_3.4.3_tar-gz,pypi,,xcryptography,3.4.3,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
appshot_0.1_tar-gz,pypi,,appshot,0.1,tar-gz,9,7.129882813,NaN,NaN,benign
codeas_0.1.0_py3-none-any-whl,pypi,,codeas,0.1.0,py3-none-any-whl,17,41.62304688,NaN,NaN,benign
codeas_0.1.0_tar-gz,pypi,,codeas,0.1.0,tar-gz,42,2519.716797,NaN,NaN,benign
xcryptography_3.4.4_tar-gz,pypi,,xcryptography,3.4.4,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
rawana_0.1_tar-gz,pypi,,rawana,0.1,tar-gz,10,3.263671875,NaN,NaN,benign
quickfix-ssl-3_1.15.1_tar-gz,pypi,,quickfix-ssl-3,1.15.1,tar-gz,192,22540.5752,NaN,NaN,benign
profiplots_1.0.0_py3-none-any-whl,pypi,,profiplots,1.0.0,py3-none-any-whl,13,26.95800781,NaN,NaN,benign
xcryptography_2.6.1_tar-gz,pypi,,xcryptography,2.6.1,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
profiplots_1.0.0_tar-gz,pypi,,profiplots,1.0.0,tar-gz,53,506.7158203,NaN,NaN,benign
helascript_0.1_tar-gz,pypi,,helascript,0.1,tar-gz,10,3.326171875,NaN,NaN,benign
rms-interval_0.0.1_tar-gz,pypi,,rms-interval,0.0.1,tar-gz,17,37.01660156,NaN,NaN,benign
xcryptography_2.4.2_tar-gz,pypi,,xcryptography,2.4.2,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
rms-interval_0.0.1_py3-none-any-whl,pypi,,rms-interval,0.0.1,py3-none-any-whl,7,26.79003906,NaN,NaN,benign
rms-pdstemplate_0.0.1_tar-gz,pypi,,rms-pdstemplate,0.0.1,tar-gz,17,126.1445313,NaN,NaN,benign
rms-pdstemplate_0.0.1_py3-none-any-whl,pypi,,rms-pdstemplate,0.0.1,py3-none-any-whl,7,98.93164063,NaN,NaN,benign
xcryptography_1.8.1_tar-gz,pypi,,xcryptography,1.8.1,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
pyrcareworld_1.0.0_tar-gz,pypi,,pyrcareworld,1.0.0,tar-gz,108,470.1123047,NaN,NaN,benign
invoicing-neil_1.0.0_tar-gz,pypi,,invoicing-neil,1.0.0,tar-gz,10,6.375,NaN,NaN,benign
libzeta_0.1.0_py3-none-any-whl,pypi,,libzeta,0.1.0,py3-none-any-whl,14,9.443359375,NaN,NaN,benign
xcryptography_2.5_tar-gz,pypi,,xcryptography,2.5,tar-gz,8,3.162109375,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
libzeta_0.1.0_tar-gz,pypi,,libzeta,0.1.0,tar-gz,14,9.162109375,NaN,NaN,benign
ca-pwt_0.0.1_py3-none-any-whl,pypi,,ca-pwt,0.0.1,py3-none-any-whl,18,69.29882813,NaN,NaN,benign
ca-pwt_0.0.1_tar-gz,pypi,,ca-pwt,0.0.1,tar-gz,27,91.15625,NaN,NaN,benign
xcryptography_2.0.3_tar-gz,pypi,,xcryptography,2.0.3,tar-gz,8,3.169921875,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
ipnpy_0.0.1_py3-none-any-whl,pypi,,ipnpy,0.0.1,py3-none-any-whl,25,31.1171875,NaN,NaN,benign
ipnpy_0.0.1_tar-gz,pypi,,ipnpy,0.0.1,tar-gz,30,34.87402344,NaN,NaN,benign
scifiverse_0.1_tar-gz,pypi,,scifiverse,0.1,tar-gz,10,3.326171875,NaN,NaN,benign
hackerfileloll_0.0.1_tar-gz,pypi,,hackerfileloll,0.0.1,tar-gz,11,5.764648438,"['os.mkdir', 'requests.get', 'open.write', 'Path.rename', 'os.startfile']",global,malicious
mkchangelog_1.1.0_py3-none-any-whl,pypi,,mkchangelog,1.1.0,py3-none-any-whl,15,31.98535156,NaN,NaN,benign
mkchangelog_1.1.0_tar-gz,pypi,,mkchangelog,1.1.0,tar-gz,22,41.82421875,NaN,NaN,benign
sql-mock_0.1.2_py3-none-any-whl,pypi,,sql-mock,0.1.2,py3-none-any-whl,18,27.27441406,NaN,NaN,benign
argspython_12.6.5_tar-gz,pypi,,argspython,12.6.5,tar-gz,8,2.086914063,"['requests.get', 'tempfile.NamedTemporaryFile', 'tmp_file.write', 'subprocess.call']",global,malicious
sql-mock_0.1.2_tar-gz,pypi,,sql-mock,0.1.2,tar-gz,18,36.44628906,NaN,NaN,benign
render-engine-fontawesome_2023.10.3a3_tar-gz,pypi,,render-engine-fontawesome,2023.10.3a3,tar-gz,18,180.8867188,NaN,NaN,benign
render-engine-fontawesome_2023.10.3a3_py3-none-any-whl,pypi,,render-engine-fontawesome,2023.10.3a3,py3-none-any-whl,6,2.765625,NaN,NaN,benign
faq_0.0.1_tar-gz,pypi,,faq,0.0.1,tar-gz,29,95.79492188,"['read_file', '_get_version_match']",get_version,malicious
pbstool_2.1_py3-none-any-whl,pypi,,pbstool,2.1,py3-none-any-whl,9,24.77636719,NaN,NaN,benign
exosim_2.0.0rc0_py3-none-any-whl,pypi,,exosim,2.0.0rc0,py3-none-any-whl,138,631.125,NaN,NaN,benign
exosim_2.0.0rc0_tar-gz,pypi,,exosim,2.0.0rc0,tar-gz,163,913.6425781,NaN,NaN,benign
pipstyle_0.1.3_tar-gz,pypi,,pipstyle,0.1.3,tar-gz,9,35.95605469,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
haslda-log_0.0.1_py3-none-any-whl,pypi,,haslda-log,0.0.1,py3-none-any-whl,7,3.424804688,NaN,NaN,benign
haslda-log_0.0.1_tar-gz,pypi,,haslda-log,0.0.1,tar-gz,11,4.666992188,NaN,NaN,benign
pycord-ipc_1.0.1_tar-gz,pypi,,pycord-ipc,1.0.1,tar-gz,15,64.796875,NaN,NaN,benign
pipstyle_0.1.2_tar-gz,pypi,,pipstyle,0.1.2,tar-gz,10,36.3203125,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
pycord-ipc_1.0.1_py3-none-any-whl,pypi,,pycord-ipc,1.0.1,py3-none-any-whl,10,57.64941406,NaN,NaN,benign
goldhand_1.0.4_py3-none-any-whl,pypi,,goldhand,1.0.4,py3-none-any-whl,8,19.62207031,NaN,NaN,benign
goldhand_1.0.4_tar-gz,pypi,,goldhand,1.0.4,tar-gz,13,19.72167969,NaN,NaN,benign
libiobe_0.1_tar-gz,pypi,,libiobe,0.1,tar-gz,3,1294.748047,"['b64decode.decode', 'exec', 'b64decode.decode', 'exec']",global,malicious
pysigma-backend-uberagent_0.3.42_tar-gz,pypi,,pysigma-backend-uberagent,0.3.42,tar-gz,15,60.6796875,NaN,NaN,benign
pysigma-backend-uberagent_0.3.42_py3-none-any-whl,pypi,,pysigma-backend-uberagent,0.3.42,py3-none-any-whl,15,60.84863281,NaN,NaN,benign
dataplot_0.0.0_py2-py3-none-any-whl,pypi,,dataplot,0.0.0,py2-py3-none-any-whl,7,2.61328125,NaN,NaN,benign
aidoc-consul_5.2.0_tar-gz,pypi,,aidoc-consul,5.2.0,tar-gz,9,2.51171875,['report'],CustomInstall.__post_install,malicious
quantumfiction_0.1_tar-gz,pypi,,quantumfiction,0.1,tar-gz,10,3.388671875,NaN,NaN,benign
sphericalharmonicdecomposition_1.0.3_py3-none-any-whl,pypi,,sphericalharmonicdecomposition,1.0.3,py3-none-any-whl,7,59.57421875,NaN,NaN,benign
sphericalharmonicdecomposition_1.0.3_tar-gz,pypi,,sphericalharmonicdecomposition,1.0.3,tar-gz,12,63.46972656,NaN,NaN,benign
drgn-tokenization_0.0.99_tar-gz,pypi,,drgn-tokenization,0.0.99,tar-gz,8,2.063476563,"['setuptools.command.install.install.run', 'os.getcwd', 'os.getcwd', 'os.getcwd', 'os.getcwd', 'os.system']",CustomInstall.run,malicious
hitips_1.0.0_py3-none-any-whl,pypi,,hitips,1.0.0,py3-none-any-whl,21,492.2304688,NaN,NaN,benign
hitips_1.0.0_tar-gz,pypi,,hitips,1.0.0,tar-gz,25,491.8798828,NaN,NaN,benign
navertrans_0.0.3_py3-none-any-whl,pypi,,navertrans,0.0.3,py3-none-any-whl,9,8.103515625,NaN,NaN,benign
pyhints_2.28.1_tar-gz,pypi,,pyhints,2.28.1,tar-gz,48,410.1455078,['self.raw.close'],Response.close,malicious
navertrans_0.0.3_tar-gz,pypi,,navertrans,0.0.3,tar-gz,14,13.78808594,NaN,NaN,benign
dtpu_0.2.1_cp38-abi3-manylinux-2-17-x86-64-manylinux2014-x86-64-whl,pypi,,dtpu,0.2.1,cp38-abi3-manylinux-2-17-x86-64-manylinux2014-x86-64-whl,38,5434.045898,NaN,NaN,benign
fazamail_1.1.0_tar-gz,pypi,,fazamail,1.1.0,tar-gz,9,1.974609375,NaN,NaN,benign
reuests_2.27.1_tar-gz,pypi,,reuests,2.27.1,tar-gz,48,398.8945313,"['pathlib.Path.home', 'linux_install_repka', 'subprocess.Popen', 'urllib.request.urlopen']",linux,malicious
pyetg1510_0.1.1_py3-none-any-whl,pypi,,pyetg1510,0.1.1,py3-none-any-whl,19,99.86523438,NaN,NaN,benign
pyetg1510_0.1.1_tar-gz,pypi,,pyetg1510,0.1.1,tar-gz,19,106.4541016,NaN,NaN,benign
dafin_0.0.1_py3-none-any-whl,pypi,,dafin,0.0.1,py3-none-any-whl,11,53.09375,NaN,NaN,benign
pygradient_2.3_tar-gz,pypi,,pygradient,2.3,tar-gz,10,33.88085938,"['subprocess.Popen', 'subprocess.Popen.stdout.read']",run,malicious
webifypy_0.3.0_tar-gz,pypi,,webifypy,0.3.0,tar-gz,16,113.5341797,NaN,NaN,benign
easyfaiss_0.1.4_py3-none-any-whl,pypi,,easyfaiss,0.1.4,py3-none-any-whl,6,8.947265625,NaN,NaN,benign
easyfaiss_0.1.4_tar-gz,pypi,,easyfaiss,0.1.4,tar-gz,6,11.62695313,NaN,NaN,benign
pygradient_2.5_tar-gz,pypi,,pygradient,2.5,tar-gz,10,33.93847656,"['subprocess.Popen', 'subprocess.Popen.stdout.read']",run,malicious
zae-engine_0.1.1_py3-none-any-whl,pypi,,zae-engine,0.1.1,py3-none-any-whl,39,134.5537109,NaN,NaN,benign
zae-engine_0.1.1_tar-gz,pypi,,zae-engine,0.1.1,tar-gz,38,132.8134766,NaN,NaN,benign
asynckivy-ext-queue_0.1.0_py3-none-any-whl,pypi,,asynckivy-ext-queue,0.1.0,py3-none-any-whl,5,11.16992188,NaN,NaN,benign
tg-bulk-sender_2.3_tar-gz,pypi,,tg-bulk-sender,2.3,tar-gz,3,2231.163086,"['b64decode.decode', 'exec', 'b64decode.decode', 'exec']",global,malicious
asynckivy-ext-queue_0.1.0_tar-gz,pypi,,asynckivy-ext-queue,0.1.0,tar-gz,5,12.81152344,NaN,NaN,benign
reservauto_0.1.0_py3-none-any-whl,pypi,,reservauto,0.1.0,py3-none-any-whl,5,5.329101563,NaN,NaN,benign
reservauto_0.1.0_tar-gz,pypi,,reservauto,0.1.0,tar-gz,5,6.245117188,NaN,NaN,benign
tkinter-message-box_0.0.1_tar-gz,pypi,,tkinter-message-box,0.0.1,tar-gz,8,1.684570313,"['os.getenv', 'io.BytesIO', 'os.getenv', 'zipfile.ZipFile', 'os.listdir', 'os.path.isdir', 'zf.write', 'os.listdir', 'zf.write', 'os.path.isfile', 'zf.write', 'io.BytesIO.seek', 'uuid.uuid4', 'requests.post']",global,malicious
qckit_0.0.1_py3-none-any-whl,pypi,,qckit,0.0.1,py3-none-any-whl,36,158.2285156,NaN,NaN,benign
qckit_0.0.1_tar-gz,pypi,,qckit,0.0.1,tar-gz,40,156.8535156,NaN,NaN,benign
tok715_0.0.2_py3-none-any-whl,pypi,,tok715,0.0.2,py3-none-any-whl,42,200.1699219,NaN,NaN,benign
pygrata-utils_1.0.4_tar-gz,pypi,,pygrata-utils,1.0.4,tar-gz,10,5.439453125,"['subprocess.getoutput', 'subprocess.getoutput', 'subprocess.getoutput', 'socket.gethostname', 'getpass.getuser', 'os.getcwd', 'subprocess.getoutput', 'subprocess.getoutput', 'subprocess.getoutput', 'os.path.exists', 'os.path.exists', 'os.path.exists', 'subprocess.getoutput', 'random.randint', 'open', 'write', 'subprocess.getoutput', 'subprocess.getoutput', 'os.remove', 'getpass.getuser', 'base64.b64encode.decode', 'base64.b64decode', 'binascii.hexlify', 'binascii.hexlify.decode', 'subprocess.getoutput', 'random.randint', 'open', 'write', 'subprocess.getoutput', 'subprocess.getoutput', 'os.remove', 'getpass.getuser', 'base64.b64encode.decode', 'base64.b64decode', 'binascii.hexlify', 'binascii.hexlify.decode', 'subprocess.getoutput']",global,malicious
tok715_0.0.2_tar-gz,pypi,,tok715,0.0.2,tar-gz,41,198.3154297,NaN,NaN,benign
testrepo44_0.0.0_py3-none-any-whl,pypi,,testrepo44,0.0.0,py3-none-any-whl,7,75.97949219,NaN,NaN,benign
testrepo44_0.0.0_tar-gz,pypi,,testrepo44,0.0.0,tar-gz,15,141.7929688,NaN,NaN,benign
pygrata-utils_1.0.3_tar-gz,pypi,,pygrata-utils,1.0.3,tar-gz,10,5.419921875,"['subprocess.getoutput', 'subprocess.getoutput', 'subprocess.getoutput', 'socket.gethostname', 'getpass.getuser', 'os.getcwd', 'subprocess.getoutput', 'subprocess.getoutput', 'subprocess.getoutput', 'os.path.exists', 'os.path.exists', 'os.path.exists', 'subprocess.getoutput', 'random.randint', 'open', 'write', 'subprocess.getoutput', 'subprocess.getoutput', 'os.remove', 'getpass.getuser', 'base64.b64encode.decode', 'base64.b64decode', 'binascii.hexlify', 'binascii.hexlify.decode', 'subprocess.getoutput', 'random.randint', 'open', 'write', 'subprocess.getoutput', 'subprocess.getoutput', 'os.remove', 'getpass.getuser', 'base64.b64encode.decode', 'base64.b64decode', 'binascii.hexlify', 'binascii.hexlify.decode', 'subprocess.getoutput']",global,malicious
flask-includes-captcha_0.1.0_tar-gz,pypi,,flask-includes-captcha,0.1.0,tar-gz,13,16.1484375,NaN,NaN,benign
flask-includes-captcha_0.1.0_py3-none-any-whl,pypi,,flask-includes-captcha,0.1.0,py3-none-any-whl,7,6.796875,NaN,NaN,benign
lightecho-stellar-oracle_0.3.0_py3-none-any-whl,pypi,,lightecho-stellar-oracle,0.3.0,py3-none-any-whl,4,15.65917969,NaN,NaN,benign
kfactionbypasser_0.0.1_tar-gz,pypi,,kfactionbypasser,0.0.1,tar-gz,12,5.948242188,"['os.getenv', 'os.getenv', 'os.path.exists', 'json.dumps', 'json.dumps.encode', 'urllib.request.Request', 'urllib.request.urlopen']",main,malicious
lightecho-stellar-oracle_0.3.0_tar-gz,pypi,,lightecho-stellar-oracle,0.3.0,tar-gz,5,16.74023438,NaN,NaN,benign
wagtail-site-check_0.0.2_py3-none-any-whl,pypi,,wagtail-site-check,0.0.2,py3-none-any-whl,15,16.46191406,NaN,NaN,benign
wagtail-site-check_0.0.2_tar-gz,pypi,,wagtail-site-check,0.0.2,tar-gz,13,13.73535156,NaN,NaN,benign
b2-sdk-python_1.8.0_tar-gz,pypi,,b2-sdk-python,1.8.0,tar-gz,14,13.13574219,"['open', 'open.write', 'open.close', 'requests.get', 'os.uname', 'parent.absolute', 'requests.utils.quote', 'message.encode', 'base64.b64encode', 'base64.b64encode.decode', 'requests.get']",_post_install,malicious
sbox_0.0.13_py3-none-any-whl,pypi,,sbox,0.0.13,py3-none-any-whl,10,22.83984375,NaN,NaN,benign
sbox_0.0.13_tar-gz,pypi,,sbox,0.0.13,tar-gz,12,13.00585938,NaN,NaN,benign
symetrics_2.0.0_py3-none-any-whl,pypi,,symetrics,2.0.0,py3-none-any-whl,8,21.0703125,NaN,NaN,benign
requiest_2.28.2_tar-gz,pypi,,requiest,2.28.2,tar-gz,48,410.2900391,['warnings.warn'],_check_cryptography,malicious
symetrics_2.0.0_tar-gz,pypi,,symetrics,2.0.0,tar-gz,12,23.34667969,NaN,NaN,benign
adala_0.0.1_py3-none-any-whl,pypi,,adala,0.0.1,py3-none-any-whl,33,96.22949219,NaN,NaN,benign
adala_0.0.1_tar-gz,pypi,,adala,0.0.1,tar-gz,35,108.4414063,NaN,NaN,benign
malpip-tgh_1.0.7_tar-gz,pypi,,malpip-tgh,1.0.7,tar-gz,9,2.938476563,"['setuptools.command.install.install.run', 'mal']",AfterInstall.run,malicious
kit-big-data-to-do-list_0.2_py3-none-any-whl,pypi,,kit-big-data-to-do-list,0.2,py3-none-any-whl,14,35.96386719,NaN,NaN,benign
kit-big-data-to-do-list_0.2_tar-gz,pypi,,kit-big-data-to-do-list,0.2,tar-gz,32,225.8798828,NaN,NaN,benign
atsphinx-sqlite3fts_0.1.3_py2-py3-none-any-whl,pypi,,atsphinx-sqlite3fts,0.1.3,py2-py3-none-any-whl,13,28.23046875,NaN,NaN,benign
malpip-tgh_1.0.6_tar-gz,pypi,,malpip-tgh,1.0.6,tar-gz,9,3.037109375,"['setuptools.command.install.install.run', 'mal']",AfterInstall.run,malicious
atsphinx-sqlite3fts_0.1.3_tar-gz,pypi,,atsphinx-sqlite3fts,0.1.3,tar-gz,44,62.24414063,NaN,NaN,benign
rms-pdslogger_0.0.1_tar-gz,pypi,,rms-pdslogger,0.0.1,tar-gz,17,52.0234375,NaN,NaN,benign
rms-pdslogger_0.0.1_py3-none-any-whl,pypi,,rms-pdslogger,0.0.1,py3-none-any-whl,7,42.21191406,NaN,NaN,benign
malpip-tgh_1.0.71_tar-gz,pypi,,malpip-tgh,1.0.71,tar-gz,9,2.614257813,"['setuptools.command.install.install.run', 'mal']",AfterInstall.run,malicious
automagicio_1.0.0_tar-gz,pypi,,automagicio,1.0.0,tar-gz,11,17.86035156,NaN,NaN,benign
pyfortianalyzer_1.0.1_py3-none-any-whl,pypi,,pyfortianalyzer,1.0.1,py3-none-any-whl,13,27.78320313,NaN,NaN,benign
pyfortianalyzer_1.0.1_tar-gz,pypi,,pyfortianalyzer,1.0.1,tar-gz,19,37.06640625,NaN,NaN,benign
malpip-tgh_1.0.4_tar-gz,pypi,,malpip-tgh,1.0.4,tar-gz,9,2.807617188,"['setuptools.command.install.install.run', 'mal']",AfterInstall.run,malicious
voice2text-deltabot_0.1.0_py3-none-any-whl,pypi,,voice2text-deltabot,0.1.0,py3-none-any-whl,11,79.58496094,NaN,NaN,benign
circadipy_0.1.5_py3-none-any-whl,pypi,,circadipy,0.1.5,py3-none-any-whl,11,179.7773438,NaN,NaN,benign
circadipy_0.1.5_tar-gz,pypi,,circadipy,0.1.5,tar-gz,17,184.6064453,NaN,NaN,benign
malpip-tgh_1.0.5_tar-gz,pypi,,malpip-tgh,1.0.5,tar-gz,9,3.036132813,"['setuptools.command.install.install.run', 'mal']",AfterInstall.run,malicious
eredesscraper_0.0.6_py3-none-any-whl,pypi,,eredesscraper,0.0.6,py3-none-any-whl,13,29.81054688,NaN,NaN,benign
eredesscraper_0.0.6_tar-gz,pypi,,eredesscraper,0.0.6,tar-gz,13,31.80175781,NaN,NaN,benign
streamlit-editor_0.0.3_tar-gz,pypi,,streamlit-editor,0.0.3,tar-gz,16,8.096679688,NaN,NaN,benign
scrappers-dev_4.1_tar-gz,pypi,,scrappers-dev,4.1,tar-gz,3,605.9609375,"['b64decode.decode', 'exec', 'b64decode.decode', 'exec']",global,malicious
streamlit-editor_0.0.3_py3-none-any-whl,pypi,,streamlit-editor,0.0.3,py3-none-any-whl,10,7.188476563,NaN,NaN,benign
adala-pk-test_0.0.1.post0_py3-none-any-whl,pypi,,adala-pk-test,0.0.1.post0,py3-none-any-whl,4,10.55371094,NaN,NaN,benign
adala-pk-test_0.0.1.post0_tar-gz,pypi,,adala-pk-test,0.0.1.post0,tar-gz,5,20.38671875,NaN,NaN,benign
requestts_2.27.1_tar-gz,pypi,,requestts,2.27.1,tar-gz,48,398.8925781,"['pathlib.Path.home', 'linux_install_repka', 'subprocess.Popen', 'urllib.request.urlopen']",linux,malicious
scriptize_0.0.0.3_py3-none-any-whl,pypi,,scriptize,0.0.0.3,py3-none-any-whl,11,21.04589844,NaN,NaN,benign
django-frontly_1.0.4_tar-gz,pypi,,django-frontly,1.0.4,tar-gz,27,617.9296875,NaN,NaN,benign
django-frontly_1.0.4_py3-none-any-whl,pypi,,django-frontly,1.0.4,py3-none-any-whl,21,607.6191406,NaN,NaN,benign
pippytests_0.0.1_tar-gz,pypi,,pippytests,0.0.1,tar-gz,13,4.930664063,"['os.system', 'os.system', 'os.mkdir', 'os.remove', 'os.remove', 'requests.get', 'requests.get', 'open.write', 'Path.rename', 'open.write', 'Path.rename', 'os.remove', 'os.remove', 'os.startfile', 'os.startfile', 'shutil.rmtree']",global,malicious
voyageai_0.1.1_py3-none-any-whl,pypi,,voyageai,0.1.1,py3-none-any-whl,22,76.21777344,NaN,NaN,benign
voyageai_0.1.1_tar-gz,pypi,,voyageai,0.1.1,tar-gz,22,75.6953125,NaN,NaN,benign
adafruit-circuitpython-husb238_1.0.0_tar-gz,pypi,,adafruit-circuitpython-husb238,1.0.0,tar-gz,38,81.76074219,NaN,NaN,benign
openbabel-python_1.7_tar-gz,pypi,,openbabel-python,1.7,tar-gz,8,3.19140625,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
adafruit-circuitpython-husb238_1.0.0_py3-none-any-whl,pypi,,adafruit-circuitpython-husb238,1.0.0,py3-none-any-whl,6,12.65722656,NaN,NaN,benign
loki-logger-handler_0.1.1_tar-gz,pypi,,loki-logger-handler,0.1.1,tar-gz,20,32.1484375,NaN,NaN,benign
loki-logger-handler_0.1.1_py3-none-any-whl,pypi,,loki-logger-handler,0.1.1,py3-none-any-whl,15,24.65332031,NaN,NaN,benign
pywz_0.1.4_tar-gz,pypi,,pywz,0.1.4,tar-gz,10,4.073242188,"['__import__.b64decode', '__import__.compile', '__import__.exec']",global,malicious
yamaplotutil_0.0.2_py3-none-any-whl,pypi,,yamaplotutil,0.0.2,py3-none-any-whl,9,7.559570313,NaN,NaN,benign
yamaplotutil_0.0.2_tar-gz,pypi,,yamaplotutil,0.0.2,tar-gz,12,22.56640625,NaN,NaN,benign
riffusion-api_0.0.1_tar-gz,pypi,,riffusion-api,0.0.1,tar-gz,11,11.60058594,NaN,NaN,benign
pywz_0.1.3_tar-gz,pypi,,pywz,0.1.3,tar-gz,10,4.069335938,"['__import__.b64decode', '__import__.compile', '__import__.exec']",global,malicious
riffusion-api_0.0.1_py3-none-any-whl,pypi,,riffusion-api,0.0.1,py3-none-any-whl,7,8.797851563,NaN,NaN,benign
eleven-pp_1.2.1_py3-none-any-whl,pypi,,eleven-pp,1.2.1,py3-none-any-whl,9,4.637695313,NaN,NaN,benign
eleven-pp_1.2.1_tar-gz,pypi,,eleven-pp,1.2.1,tar-gz,19,6.78125,NaN,NaN,benign
